title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
BANANA - FRYD E-LIQUID - 120ML,FRYD,BANANA - FRYD E-LIQUID - 120ML,$21.99,"Banana by FRYD E-Liquid is a carnival-inspired recipe, featuring deep fried golden banana slides with butterscotch, buttery cream, and hints of graham cracker notes. Truly sensational. Now available in 120mL!
FRYD E-Liquid - Banana Features:
Two 60mL Bottle
Child Resistant Cap
70VG/30PG
Synthetic Nicotine Formulation
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/banana-fryd
BLUE RAZZ - AIR FACTORY - 60ML,AIR FACTORY,BLUE RAZZ - AIR FACTORY - 60ML,$11.99,"Discover Blue Razz by Air Factory, a synthetic nicotine mix of tart and tangy blue raspberries touched by a hint of smooth cream to dazzle the taste buds.
Air Factory - Blue Razz Features:
60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG 
Synthetic Nicotine Formulation
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/blue-razz-by-air-factory-e-liquid
STRAWBERRY KIWI - AIR FACTORY - 60ML,AIR FACTORY,STRAWBERRY KIWI - AIR FACTORY - 60ML,$11.99,"Check out Strawberry Kiwi by Air Factory, a delicious blended concoction featuring tangy kiwis and sweet strawberries, blessed with a touch of cream.
Air Factory - Strawberry Kiwi Features:
60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG 
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberry-kiwi-air-factory
ICE STRAWBERRY WATERMELON BUBBLEGUM - CANDY KING ON ICE - 100ML,CANDY KING,ICE STRAWBERRY WATERMELON BUBBLEGUM - CANDY KING ON ICE - 100ML,$13.99,"ICE Strawberry Watermelon Bubblegum by Candy King On Ice takes delicious strawberry and watermelon bubblegum chew enhanced with a splash of menthol.
ICE Strawberry Watermelon Bubblegum - Candy King On Ice - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/strawberry-watermelon-bubblegum-candy-king-on-ice-100ml
ICE WORMS - CANDY KING ON ICE - 100ML,CANDY KING,ICE WORMS - CANDY KING ON ICE - 100ML,$13.99,"ICE Worms by Candy King On Ice offers the icy chill of menthol to classic gummy crawlers, creating an explosion of sweet and sour flavors.
ICE Worms - Candy King On Ice - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/sour-worm-candy-king-on-ice-ejuice-100ml
ICE BELTS STRAWBERRY - CANDY KING ON ICE - 100ML,CANDY KING,ICE BELTS STRAWBERRY - CANDY KING ON ICE - 100ML,$13.99,"ICE Belts Strawberry by Candy King On Ice delivers the icy chill of menthol to the sweet and sour strawberry chewy belts, presented in e-liquid form.
ICE Belts Strawberry - Candy King On Ice - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/strawberry-belts-candy-king-on-ice-ejuice-100ml
ICE BATCH - CANDY KING ON ICE - 100ML,CANDY KING,ICE BATCH - CANDY KING ON ICE - 100ML,$13.99,"ICE Batch by Candy King On Ice features orange, cherry, lemon and lime sour patch flavors sprinkled with sugar, enhanced with a blast of menthol.
ICE Batch - Candy King On Ice - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/batch-candy-king-on-ice-ejuice-100ml
STRAWBERRY ICE - JUICE ROLL-UPZ - 100ML,FIND BRAND,STRAWBERRY ICE - JUICE ROLL-UPZ - 100ML,$11.99,"Strawberry ICE by Juice Roll-Upz takes the classic childhood treat of the luscious strawberry candy to an entirely new level, with an added chill element menthol of fruity goodness and refreshment!
Juice Roll-Upz - Strawberry ICE Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
80% VG
20% PG
Synthetic Nicotine Formulation
Made in USA
Available nicotine: 0mg, 3mg, 6mg 
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/strawberry-ice-by-juice-roll-upz-60ml
MAGIC MAN - ONE HIT WONDER - 100ML,ONE HIT WONDER,MAGIC MAN - ONE HIT WONDER - 100ML,$13.99,"Magic Man by One Hit Wonder E-Liquid is the latest signature offering from the illustrious manufacturer, presenting a delicious trifecta of fruity flavors and infusing them into a sweet classic chewy snack, the watermelon gummy candy. These heavenly goodies are premium made, comes in a 180mL squeeze bottle with two empty 15mL unicorn bottle. The magic comes together with a 80% VG to 20% PG composition for a flavorful and cloud-chasing experience. Made with Trunic 2.0 Nicotine Salts. Note: The nicotine salts in this e-liquid is not made with high level of nicotine strength traditionally seen with regular nic salts e-liquid. You can use it with Sub-Ohm atomizers.
One Hit Wonder - Magic Man Features:
100mL Squeeze Bottle
Child Resistant Cap
80% VG
20% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/magic-man-one-hit-wonder
STRAWBERRY CANDY - BLVK - 60ML,FIND BRAND,STRAWBERRY CANDY - BLVK - 60ML,$11.99,"Strawbery Candy by BLVK Unicorn is a playful recreation of the highly popular Strawberry Hi-Chew, delivering a sweet chewy candy infused with strawberry juiciness for a flavor unlike any other. Formerly known as UniChew
Strawberry Candy - BLVK - 60mL Features:
• 60mL Chubby Gorilla Bottle
• 80% VG
• 20% PG
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/unichew-by-blvk-unicorn-60ml
STRAWBERRY - NAKED 100 FUSION - 60ML,FIND BRAND,STRAWBERRY - NAKED 100 FUSION - 60ML,$11.99,"Triple Strawberry by Naked 100 Fusion (formerly Yummy Gum - Naked 100 Candy) is a thirst-quenching blend of strawberry bubble gum, with a luscious strawberry infused nicely into the expected bubble gum for a vape unlike any other. Part of the latest collection from Naked 100, offering a heavenly mix of candy and fruity profiles.
Naked 100 Fusion - Triple Strawberry Features:
60mL Glass Bottle
Dropper in Bottle
65% VG
35% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg, 12mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/strawberry-naked-100-fusion
SWEDISH - CANDY KING - 100ML,CANDY KING,SWEDISH - CANDY KING - 100ML,$12.99,"Swedish by Candy King elicits memories of the adolescence, combining notes of sweet lingonberry and other fruits into a delicious fruity vape.
Swedish - Candy King - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/swedish-by-candy-king-ejuice-100ml
STRAWBERRY WATERMELON BUBBLEGUM - CANDY KING - 100ML,CANDY KING,STRAWBERRY WATERMELON BUBBLEGUM - CANDY KING - 100ML,$13.99,"Strawberry Watermelon Bubblegum by Candy King is a stunning rendition of the strawberry and watermelon bubble gum, just as if you were chewing it.
Strawberry Watermelon Bubblegum - Candy King - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/strawberry-watermelon-by-candy-king-ejuice-100ml
WORMS - CANDY KING - 100ML,CANDY KING,WORMS - CANDY KING - 100ML,$12.99,"Worms by Candy King is a concoction of gummy crawlers, with a burst of fruity flavors that delivers a sensational sweet and sour profile.
Worms - Candy King - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/catalog/product/view/id/1991/s/sour-worm-by-candy-king-ejuice-100ml/category/18/
BELTS STRAWBERRY - CANDY KING - 100ML,CANDY KING,BELTS STRAWBERRY - CANDY KING - 100ML,$13.99,"Belts Strawberry by Candy King is a blend of sweet and sour strawberry candy, in e-liquid form, that delivers the goodness to your tastebuds.
Belts Strawberry - Candy King - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/strawberry-belts-by-candy-king-ejuice-100ml
DON'T CARE BEAR - BAD DRIP LABS - 60ML,BAD DRIP LABS,DON'T CARE BEAR - BAD DRIP LABS - 60ML,$11.99,"Don't Care Bear by Bad Drip Labs is a specially crafted blend of sour patch bears, with a variety of fruity notes ranging from peach, pear, and melon. Truly vibrant and delightful.
Bad Drip Labs - Don't Care Bear Features:
60mL Unicorn Bottle
Child Resistant Cap
75% VG
25% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/don-t-care-bear-bad-drip
FARLEY'S GNARLY SAUCE - BAD DRIP LABS - 60ML,BAD DRIP LABS,FARLEY'S GNARLY SAUCE - BAD DRIP LABS - 60ML,$11.99,"Farley's Gnarly Sauce by Bad Drip Labs is masterpiece of sweet and fruity blend, presenting a balance of sweet and tangy kiwi strawberries mixed with a special bubblegum nectar for an otherworldly mix.
Bad Drip Labs - Farley's Gnarly Sauce Features:
60mL Unicorn Bottle
Child Resistant Cap
75% VG
25% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/farley-s-gnarly-sauce-bad-drip
CARNIVAL - BLUE COTTON CANDY BY JUICE ROLL-UPZ - 100ML,FIND BRAND,CARNIVAL - BLUE COTTON CANDY BY JUICE ROLL-UPZ - 100ML,$13.99,"Blue Cotton Candy by Carnival Juice Roll-Upz is a sweet sensation of a classic carnival treat, blue raspberry flavored cotton candy that you can truly enjoy.
Carnival - Blue Cotton Candy by Juice Roll-Upz Features:
100mL Squeeze Bottle
70% VG
30% PG
Dropper In Bottle
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. .",,,,,,https://www.elementvape.com/carnival-blue-cotton-candy-by-juice-roll-upz-100ml
GUAVA POP - THE MAMASAN - 100ML,FIND BRAND,GUAVA POP - THE MAMASAN - 100ML,$12.99,"Guava Pop by The Mamasan is an exquisite composition, formunates with an aromatic Asian guava base and a sweet exhale of peach candy for a sophisticated flavor experience.
Guava Pop by Mamasan Features:
100mL Chubby Gorilla Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/guava-pop-by-the-mamasan-100ml
ASAP - THE MAMASAN - 100ML,FIND BRAND,ASAP - THE MAMASAN - 100ML,$12.99,"Shop A.S.A.P. by The Mamasan, presenting sweet strawberry, juicy peach, and refreshing green apple all kissed with a cool exhale.
ASAP by Mamasan Features:
100mL Chubby Gorilla Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/a-s-a-p-by-the-mamasan-100ml
NO 24 - BEARD VAPE CO - 120ML,FIND BRAND,NO 24 - BEARD VAPE CO - 120ML,$14.99,"No. 24 by Beard Vape Co. presents a delicious and creamy malt base drizzled and topped with rich, decadent salted caramel to create a sweet and smooth all day vape. Perfect for those looking for an exquisitely balanced dessert vape.
Beard Vape Co - No. 24 Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available nicotine: 3mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/no-24-beard-vape
STRAWBERRY - JUICE ROLL-UPZ - 100ML,FIND BRAND,STRAWBERRY - JUICE ROLL-UPZ - 100ML,$11.99,"Strawberry by Juice Roll-Upz is a sweet creation derived from a classic childhood treat of the luscious strawberry candy you enjoyed as a kid. Vape it to taste it.
Strawberry by Juice Roll-Upz Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
80% VG
20% PG
Synthetic Nicotine Formulation
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/strawberry-by-juice-roll-upz-eliquids
